tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,rule_based_sentiment,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
568162061278011392,negative,1.0,Customer Service Issue,1.0,US Airways,,BigDavew2k,,0,@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care,,2015-02-18 13:36:06 -0800,,,neutral,,,,,,,
568152863962238976,positive,1.0,,,US Airways,,shhashhank,,0,@USAirways surprisingly quick response time by you and them. Thanks!,,2015-02-18 12:59:33 -0800,"Boston, MA | San Jose, CA",Arizona,neutral,,,,,,,
569648492190179328,negative,0.6327,Lost Luggage,0.6327,United,,Spencerklein,,0,@united we needed to be at steamboat for a meeting by 3pm so we took a shuttle. The United customer service people said the bag would be on,,2015-02-22 16:02:38 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
568105722413649920,negative,1.0,Flight Attendant Complaints,1.0,Southwest,,Nic_L_Wright,,0,@SouthwestAir I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!,,2015-02-18 09:52:13 -0800,Oklahoma,Mountain Time (US & Canada),neutral,,,,,,,
569155039983497216,negative,1.0,Can't Tell,0.6593,United,,LewisSalgadoNYC,,0,@united airlines 1st &amp; only time I ever fly your airline! What a disgrace. @JimTrotter_NFL I should've listened to your tweet! #HORRIBLE,,2015-02-21 07:21:50 -0800,,Eastern Time (US & Canada),negative,,,,,,,
569605930146353152,negative,1.0,Late Flight,1.0,American,,jddowsett,,0,@AmericanAir  many have missed connections already b/c of delayed flight which will finally board soon,,2015-02-22 13:13:31 -0800,"PA, NY & HI",Quito,neutral,,,,,,,
567739553251725312,negative,0.6736,Flight Booking Problems,0.3463,Southwest,,clements221,,0,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.,,2015-02-17 09:37:12 -0800,,,neutral,,,,,,,
569503165713948672,negative,1.0,Can't Tell,0.6715,United,,szymanski_t,,0,@united I have never been mislead by a company as many times as I have this week by United Airlines!,,2015-02-22 06:25:10 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
569507834930442241,negative,0.6697,Can't Tell,0.3394,United,,ljsbrooks,,0,"@united its been five days, I'm just asking you to clarify your policy on car seats. I don't want to have to take this higher up.",,2015-02-22 06:43:43 -0800,,,neutral,,,,,,,
568625959835815936,neutral,1.0,,,United,,per_ines,,0,@united (2/2) pay in person at Portland airport. I will be flying from Perth. This has been done by US Air.,,2015-02-19 20:19:28 -0800,,Casablanca,neutral,,,,,,,
569525690950815745,negative,1.0,Customer Service Issue,0.3725,United,,ATL_Attorney,,0,@united Please follow FAA guidelines regarding bumping. It is NOT acceptable to give a $300 voucher for an $800 fare when you've,,2015-02-22 07:54:40 -0800,"Atlanta, GA",Quito,neutral,,,,,,,
570295637708816384,negative,1.0,Customer Service Issue,0.6654,US Airways,,CLChicosky,,0,"@USAirways ur ""response"" was: my ""inconvenience was of no matter."" U wanted me sit for 3 xtra nights in the city w/out comp! #donotflyusair",,2015-02-24 10:54:10 -0800,,,neutral,,,,,,,
570225191458111489,negative,1.0,Bad Flight,0.6606,United,,AurelAssan,,0,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",,2015-02-24 06:14:14 -0800,,,neutral,,,,,,,
569267194028298241,negative,1.0,Customer Service Issue,1.0,Southwest,,ChristineFlores,,0,"@SouthwestAir AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame",,2015-02-21 14:47:30 -0800,,Central Time (US & Canada),neutral,,,,,,,
568781140217049088,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,,2015-02-20 06:36:05 -0800,USA,Sydney,neutral,,,,,,,
569629631814508544,negative,1.0,Flight Booking Problems,0.6667,US Airways,,beoliu,,0,@USAirways hello! I never received a confirmation code for my flights (though they are confirmed--so says the automated reply). Any ideas?,,2015-02-22 14:47:42 -0800,"Tuscaloosa, Alabama",Central Time (US & Canada),neutral,,,,,,,
569968411561701378,neutral,1.0,,,Southwest,,snwrdr30,,0,@SouthwestAir  Northern California coast http://t.co/nm4VNNF8Kb,,2015-02-23 13:13:53 -0800,,,neutral,,,,,,,
569245856680914944,negative,1.0,Late Flight,1.0,US Airways,,LindsaySweeting,,0,@USAirways This is ridiculous. You delayed my husband's flights &amp; made him miss his connection. Told him to leave his bags. Sent him (1/3),,2015-02-21 13:22:42 -0800,"Asheville, NC",Central Time (US & Canada),neutral,,,,,,,
568173937714028544,negative,1.0,Late Flight,0.6778,United,,shikai590,,0,@united I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,,2015-02-18 14:23:17 -0800,,,neutral,,,,,,,
569114030268424192,negative,1.0,Lost Luggage,0.7081,US Airways,,LindsaySweeting,,0,@USAirways Cool. Now @SweetingR has been told you can't re-route his bags after he was told to leave them last night. He needs them to race.,,2015-02-21 04:38:53 -0800,"Asheville, NC",Central Time (US & Canada),neutral,,,,,,,
568431720707579904,neutral,1.0,,,Southwest,,judesnews9222,,0,@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos,,2015-02-19 07:27:37 -0800,"Columbus, Ohio",,neutral,,,,,,,
568702964623216643,positive,1.0,,,United,,dan_roam,,0,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",,2015-02-20 01:25:27 -0800,,,neutral,,,,,,,
567892395867656193,negative,1.0,Lost Luggage,1.0,United,,darrenw162,,1,@united Holiday of a lifetime to New York ruined because you lost my luggage and have failed to find it since Sunday! #wontflyagainwithyou,,2015-02-17 19:44:32 -0800,,,neutral,,,,,,,
570271479616573440,positive,1.0,,,American,,PappasitosTXMEX,,0,@AmericanAir @beantownmatty Sounds like a date!,,2015-02-24 09:18:10 -0800,,Central Time (US & Canada),neutral,,,,,,,
569967441591144450,negative,0.6466,Late Flight,0.3313,American,,ChuyAlberto,,0,@AmericanAir need2know if Ill be able to reach IND today.Rather stay in MAF that fly to DFW &amp; find out I can't travel http://t.co/gVgKHbx1RB,"[31.93684422, -102.20753682]",2015-02-23 13:10:02 -0800,,,neutral,,,,,,,
569865838892691456,negative,1.0,Customer Service Issue,0.6837,Southwest,,nelsjeff,,0,"@SouthwestAir @nelsjeff, 3.5 hrs. Late Flightr (no human interaction), ended up $'ing a completely new flight - so last flight out didn't sell out.",,2015-02-23 06:26:18 -0800,,,neutral,,,,,,,
568631066736529409,neutral,0.6815,,0.0,United,,Ro_S,,0,@united - Kids left a kindle fire HD 6 onboard UA1037 (ORD-SFO) today. Row 9ABC-DEF (we had the whole row amongst the 5 of us).  Help...,,2015-02-19 20:39:45 -0800,IL,Central Time (US & Canada),neutral,,,,,,,
570092741654401024,negative,1.0,Customer Service Issue,0.346,United,,lindaSWC,,1,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",,2015-02-23 21:27:56 -0800,,,neutral,,,,,,,
570083998380232704,negative,1.0,Flight Booking Problems,1.0,US Airways,,worldwideweg,,0,@USAirways  you took the miles out of my account and told me that I could restore by paying $150 or opening a credit card,,2015-02-23 20:53:11 -0800,,,neutral,,,,,,,
570286359983886336,negative,1.0,Bad Flight,0.3525,Southwest,,JJBehrens,,0,"@SouthwestAir  appreciate y'all getting the gate issue figured GRR. Plenty open gates, yet we sit and wait on tarmac","[42.88502249, -85.52894527]",2015-02-24 10:17:18 -0800,"Grandville, Michigan",,neutral,,,,,,,
569853714149867521,negative,1.0,Cancelled Flight,1.0,United,,HeidiJern,,0,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",,2015-02-23 05:38:07 -0800,Brussels,,neutral,,,,,,,
569745528382038016,negative,1.0,Customer Service Issue,1.0,American,,MindWarpLLC,,0,@AmericanAir  Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,,2015-02-22 22:28:13 -0800,"El Paso, TX",Mountain Time (US & Canada),neutral,,,,,,,
568906503358259200,negative,1.0,Flight Booking Problems,0.7001,Delta,,JNH_61,,0,@JetBlue Jan 5? That's not summer http://t.co/TpzhjX7Hbt,,2015-02-20 14:54:14 -0800,SJ-BOS-SJ,Quito,neutral,,,,,,,
570278644918194176,negative,1.0,Late Flight,1.0,American,,JesicaLSantos,,0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",,2015-02-24 09:46:38 -0800,NY (Globetrotter.ExBonaerense),,negative,,,,,,,
569934170819948544,negative,1.0,Customer Service Issue,1.0,American,,revelsbl,,0,@AmericanAir you keep returning my call and hanging up when I answer? Help reFlight Booking Problems a flight!,,2015-02-23 10:57:49 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
568231913040814080,negative,1.0,Can't Tell,0.3608,US Airways,,ClareGannon,,0,@USAirways you used to have an evening flight DCA-DSM and an early AM return. Now it's middle of the work day for both. Inconvenient.,,2015-02-18 18:13:39 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
568817985147654144,negative,0.7069,Can't Tell,0.3583,United,,AndyA3,,0,@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other,,2015-02-20 09:02:30 -0800,San Francisco,Pacific Time (US & Canada),neutral,,,,,,,
569926945535860736,positive,1.0,,,Delta,,getmeontop,,0,"@JetBlue Very excited, for the first time this Sunday, March 1 I get to fly #JetBlue flight 123 #Mint from JFK. Looking forward :-)","[0.0, 0.0]",2015-02-23 10:29:07 -0800,Wall Street • Manhattan • NYC ,Eastern Time (US & Canada),neutral,,,,,,,
569710876682366977,negative,1.0,Can't Tell,1.0,American,,ShaneHoover,,0,"@AmericanAir today, after 6 yrs., no longer my preferred airline.",,2015-02-22 20:10:32 -0800,Chicago,,neutral,,,,,,,
567728017196457987,neutral,0.6379,,0.0,US Airways,,laura_crom,,0,"@USAirways on your website and on your boards at Logan it said it was on time, so we went through security and got to the gate (2)",,2015-02-17 08:51:21 -0800,boston,Quito,neutral,,,,,,,
570284725740285952,neutral,1.0,,,Southwest,,MnMwillmott,,0,@SouthwestAir I'm following now,,2015-02-24 10:10:48 -0800,"woodstock, Ontario, Canada",Atlantic Time (Canada),neutral,,,,,,,
569266206596734976,positive,1.0,,,Southwest,,LRBurbs,,0,@SouthwestAir replacing @vitaminwater with beer! Bravo!👏👏 Cheers! 🍻🍻 @Leinenkugels @DosEquis @FatTire,,2015-02-21 14:43:34 -0800,chicago,Central Time (US & Canada),neutral,,,,,,,
568533876873633793,neutral,1.0,,,Delta,,RobinFicklin,,0,@JetBlue yes slc on 4/19,,2015-02-19 14:13:33 -0800,Logan.Utah,Pacific Time (US & Canada),neutral,,,,,,,
568029718173356033,negative,1.0,Flight Attendant Complaints,0.6545,US Airways,,_DeeGotDaLoud,,0,@USAirways Has the most useless &amp; Rude employees ever at Philadelphia airport never again will I fly with them ! 😤,,2015-02-18 04:50:12 -0800,Tri-State ,,neutral,,,,,,,
570225396404359168,negative,1.0,Customer Service Issue,0.6524,Delta,,tonetone28,,0,"@JetBlue 's Once upon a sale that does not include BTV, as usual!  #jetbluehatesbtv",,2015-02-24 06:15:03 -0800,Vermont,Atlantic Time (Canada),neutral,,,,,,,
569644634386911232,negative,1.0,Can't Tell,0.7065,Delta,,GinaMarie_F,,0,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.,"[40.61884429, -74.0153922]",2015-02-22 15:47:18 -0800,Brooklyn =),Eastern Time (US & Canada),neutral,,,,,,,
569919414948237312,positive,0.6709999999999999,,0.0,American,,_JamesGlenn,,0,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,"[41.97629096, -87.89888444]",2015-02-23 09:59:11 -0800,KFAR,Central Time (US & Canada),positive,,,,,,,
567912504656965632,positive,1.0,,,Southwest,,nick_manfredi,,0,@SouthwestAir @JohnWayneAir Thank you both very much!!,,2015-02-17 21:04:27 -0800,,Alaska,neutral,,,,,,,
568228614275260416,negative,1.0,Customer Service Issue,1.0,US Airways,,tlbelote,,0,"@USAirways attempting ckin for flight on 2/19 all day, site unable to retrieve details.  Called twice and disconnected.",,2015-02-18 18:00:33 -0800,,Quito,neutral,,,,,,,
570241050079420417,neutral,1.0,,,American,,petchmo,,0,"@AmericanAir Not here yet, but I plan on it. If you could have them fly low and slow right in front of me, that would be great. ;-)",,2015-02-24 07:17:15 -0800,Chicago,Central Time (US & Canada),positive,,,,,,,
569602897572450305,negative,1.0,Late Flight,1.0,Delta,,amberfav,,0,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",,2015-02-22 13:01:28 -0800,,Central Time (US & Canada),neutral,,,,,,,
569923221341908992,negative,1.0,Bad Flight,1.0,American,,Chuckwede65,,0,@AmericanAir ...why would you sell seats for a 7 hour flight with half of the legroom occupied by an escape raft? http://t.co/DTHEyOFXrB,,2015-02-23 10:14:19 -0800,,,neutral,,,,,,,
569943345000280064,negative,0.652,Late Flight,0.342,US Airways,,thomashoward88,,0,"@USAirways US 728 stated their issues as: plane not moving as cargo door open on plane. Umm, ok. A little strange.",,2015-02-23 11:34:17 -0800,,,neutral,,,,,,,
568227390566109184,neutral,1.0,,,Southwest,,jpagano11,,0,@SouthwestAir do new flights come out at midnight?,,2015-02-18 17:55:41 -0800,,Quito,neutral,,,,,,,
570240576144211968,positive,0.3782,,0.0,US Airways,,david_drhealey,,0,@USAirways see you on board tomorrow,,2015-02-24 07:15:22 -0800,"Central, New Jersey",Hawaii,neutral,,,,,,,
570292914686955520,neutral,0.3511,,0.0,Southwest,,Marc_Hoffman,,0,@SouthwestAir Do you promise to not unfollow me? 😉,,2015-02-24 10:43:21 -0800,"Denver, CO",Mountain Time (US & Canada),neutral,,,,,,,
569666687253008384,negative,1.0,Late Flight,0.6749,American,,agoldenbrown,,0,@AmericanAir #flight293 was supposed to depart at 745 and at 815 we still have not boarded.,,2015-02-22 17:14:56 -0800,NYCATL,Eastern Time (US & Canada),neutral,,,,,,,
570300262302289920,positive,1.0,,,American,,pokecrastinator,,0,"@AmericanAir Thank you, you too!",,2015-02-24 11:12:32 -0800,United States,Mountain Time (US & Canada),neutral,,,,,,,
567756326718431232,negative,0.69,Flight Attendant Complaints,0.36,US Airways,,Jack_Kairys,,0,@USAirways then why did my whole team be able to put there carry ons under the plane,,2015-02-17 10:43:51 -0800,,,neutral,,,,,,,
568947250325561344,negative,1.0,Cancelled Flight,1.0,Southwest,,amandabalbert,,0,@SouthwestAir my parents flight frm STL2ATL Cancelled Flighted 2nite. When's the next one out?!,,2015-02-20 17:36:09 -0800,Atlanta,Eastern Time (US & Canada),neutral,,,,,,,
569688233002401792,neutral,1.0,,,American,,puga203,,0,@AmericanAir Dallas/Fort Worth flight number 5320,,2015-02-22 18:40:33 -0800,,,neutral,,,,,,,
568068942771695616,positive,1.0,,,Delta,,michaelpweaver,,0,@JetBlue credit to you for replying.  I’ll look forward to hopefully one of those 103 on my flight home tonight :),"[0.0, 0.0]",2015-02-18 07:26:04 -0800,Parkland Fl,Eastern Time (US & Canada),neutral,,,,,,,
568645379031347200,neutral,0.6364,,0.0,Delta,,Brian_Genest,,0,@JetBlue yup! He said there would be flight change fee. But the plane should be here in 45 minutes apparently.,,2015-02-19 21:36:37 -0800,Maine,Eastern Time (US & Canada),neutral,,,,,,,
568177152924860416,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue to allow payment by #Apple Pay - Patriarc http://t.co/bdUaUZFhW2,,2015-02-18 14:36:04 -0800,USA,Sydney,neutral,,,,,,,
569883383930621952,positive,0.6771,,,Delta,,joespurr,,0,@jetblue thanks,,2015-02-23 07:36:01 -0800,"Cambridge, MA",Eastern Time (US & Canada),neutral,,,,,,,
569575679722786816,neutral,1.0,,,Virgin America,,wildcatdad,,0,@VirginAmerica is your website ever coming back online?,,2015-02-22 11:13:18 -0800,,,neutral,,,,,,,
568832151119990784,negative,1.0,Customer Service Issue,0.3555,United,,paul_chard63,,1,@united your website is a complete joke when using safari!,"[28.34834331, -81.48581918]",2015-02-20 09:58:47 -0800,"Celebration, FL ",Eastern Time (US & Canada),neutral,,,,,,,
569949439101546496,neutral,1.0,,,United,,judell,,0,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",,2015-02-23 11:58:30 -0800,"Santa Rosa, CA",Eastern Time (US & Canada),neutral,,,,,,,
568107670177239040,neutral,0.6736,,0.0,Southwest,,N0O0O0O0O0O0,,0,@SouthwestAir so when do we find out who won the imagine dragons contest?,,2015-02-18 09:59:58 -0800,,Atlantic Time (Canada),neutral,,,,,,,
569143215405674497,neutral,0.6609,,0.0,Southwest,,scunning16,,0,@SouthwestAir Can I book a flight on my own and get reimbursed by you?,,2015-02-21 06:34:51 -0800,Ohio,,neutral,,,,,,,
